Name,Position,H,2B,3B,HR,R,RBI,BB,K,SB,CYC,GSHR,IP,ER,K_pitch,QS,SV,HLD,GS,H_allowed,BB_issued,CG,NH,PG
Mike Vasil,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,87.6,43.4,69.5,1.1,1.0,13.6,3.2,87.0,35.9,0.0,0,0
Huascar Brazoban,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.7,23.4,49.8,0.0,0.0,7.4,0.0,47.7,22.9,0.0,0,0
Dietrich Enns,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.3,27.7,54.7,0.0,0.0,12.6,0.0,60.3,19.3,0.0,0,0
Paul Blackburn,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.2,31.7,56.9,1.4,0.0,12.3,1.6,67.5,19.3,0.0,0,0
Andrew Alvarez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,87.6,41.7,63.2,5.3,0.0,0.7,13.0,89.1,34.1,0.0,0,0
DL Hall,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.6,23.3,50.8,0.0,0.0,6.5,0.0,47.7,23.1,0.0,0,0
Tyler Anderson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,110.4,59.9,84.9,7.6,0.0,0.0,19.4,113.3,43.9,0.0,0,0
Brent Suter,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.4,29.4,47.6,0.0,0.0,11.6,0.0,63.6,18.9,0.0,0,0
Emerson Hancock,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.5,34.5,57.0,2.8,0.0,0.6,6.5,72.0,22.7,0.0,0,0
Ben Casparius,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.5,27.0,52.5,0.0,0.0,13.3,0.0,52.9,20.6,0.0,0,0
Randy Vasquez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,131.0,71.5,89.4,8.2,0.0,0.7,22.7,138.2,48.0,0.0,0,0
Josiah Gray,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.6,64.2,97.4,8.3,0.0,0.0,21.1,114.6,47.7,0.0,0,0
Jonah Tong,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.1,11.3,33.7,1.8,0.0,0.7,3.2,23.5,12.4,0.0,0,0
Bailey Falter,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,72.1,37.7,54.2,1.8,0.0,4.3,4.9,74.8,23.0,0.0,0,0
Zack Kelly,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.6,27.2,55.3,0.0,0.0,12.1,0.0,52.8,25.9,0.0,0,0
Jordan Hicks,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.2,26.1,52.7,0.0,0.0,8.9,0.0,54.1,24.4,0.0,0,0
Alek Manoah,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.8,55.2,85.1,7.1,0.0,0.0,19.4,100.7,42.5,0.0,0,0
Alex Cobb,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.5,18.2,33.6,3.6,0.0,0.0,6.5,41.0,13.6,0.0,0,0
Charlie Morton,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.0,31.3,60.4,5.0,0.0,0.0,9.7,58.9,28.0,0.0,0,0
Jordan Wicks,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45.2,19.5,40.7,1.2,0.0,0.7,3.2,43.5,14.6,0.0,0,0
Ryan Watson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.0,24.0,42.6,0.0,0.0,7.0,0.0,50.2,17.9,0.0,0,0
Christian Scott,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.3,15.9,36.5,1.5,0.0,0.7,1.6,34.0,10.1,0.0,0,0
Connor Prielipp,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.7,26.2,52.2,2.1,0.0,0.6,4.9,55.2,21.8,0.0,0,0
Keider Montero,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.1,29.5,51.0,1.9,0.0,0.6,4.9,60.3,20.5,0.0,0,0
Luis Medina,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.1,45.2,79.9,4.2,0.0,0.6,11.3,86.5,39.3,0.0,0,0
Michael Lorenzen,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,145.2,83.2,115.9,10.2,0.0,0.0,25.9,158.7,53.4,0.0,0,0
Trevor McDonald,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.0,29.3,48.5,3.9,0.0,0.7,8.1,63.6,21.4,0.0,0,0
Marcus Stroman,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79.5,41.7,56.5,6.0,0.0,0.0,13.0,84.5,30.8,0.0,0,0
Sawyer Gipson-Long,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34.1,14.7,31.2,0.9,0.0,0.6,1.6,32.3,9.0,0.0,0,0
Jordan Montgomery,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.7,24.7,40.3,2.9,0.0,0.7,6.5,52.3,15.8,0.0,0,0
Coleman Crow,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.6,12.2,30.2,1.5,0.0,0.6,1.6,26.7,9.2,0.0,0,0
Hayden Birdsong,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.1,29.2,58.1,2.9,0.0,0.7,8.1,53.3,28.4,0.0,0,0
Taijuan Walker,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,117.4,64.4,82.9,5.1,0.0,0.6,16.2,125.5,42.2,0.0,0,0
Ryan Gusto,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.4,25.7,44.6,1.6,0.0,0.6,3.2,52.2,17.3,0.0,0,0
Joey Wentz,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.2,24.0,47.8,1.1,0.0,0.7,3.2,48.2,20.0,0.0,0,0
Caden Dana,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90.3,51.0,77.8,6.4,0.0,0.0,16.2,90.8,40.5,0.0,0,0
Colton Gordon,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.0,19.0,36.8,0.0,0.0,0.7,0.0,40.6,11.1,0.0,0,0
Clarke Schmidt,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.5,12.7,29.4,1.8,0.0,0.7,3.2,26.8,9.6,0.0,0,0
Erick Fedde,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,106.1,58.2,78.0,6.6,0.0,0.6,17.8,111.2,41.4,0.0,0,0
Jonathan Cannon,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,97.9,52.2,73.9,4.2,0.0,0.6,13.0,102.6,34.3,0.0,0,0
Yoendrys Gomez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.8,25.5,50.6,1.6,0.0,0.7,3.2,48.6,21.3,0.0,0,0
Travis Adams,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.7,31.9,49.1,1.1,0.0,4.3,3.2,65.2,21.9,0.0,0,0
Mitchell Parker,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.2,31.6,47.6,2.7,0.0,0.7,6.5,64.1,20.5,0.0,0,0
Brennan Bernardino,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.9,28.5,51.3,0.0,1.9,10.3,0.0,58.4,25.3,0.0,0,0
Jackson Rutledge,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.1,29.3,50.0,0.0,1.2,11.2,0.0,57.3,22.1,0.0,0,0
Keaton Winn,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.5,15.7,31.6,0.9,0.0,0.7,1.6,34.9,10.3,0.0,0,0
Griff McGarry,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.5,24.4,57.1,0.0,0.0,9.8,0.0,44.6,30.4,0.0,0,0
German Marquez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,122.0,67.8,91.0,8.2,0.0,0.7,24.3,131.0,41.5,0.0,0,0
Jason Alexander,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.8,25.9,39.8,2.0,0.0,0.7,4.9,53.8,17.0,0.0,0,0
Ryan Bergert,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.6,32.0,50.3,2.9,0.0,0.7,8.1,61.1,24.6,0.0,0,0
Shane Drohan,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.1,13.0,30.8,0.0,0.0,0.6,0.0,26.6,12.1,0.0,0,0
AJ Blubaugh,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.7,24.2,45.2,0.8,0.0,0.7,1.6,45.8,19.7,0.0,0,0
Hayden Wesneski,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.9,12.9,27.0,0.8,0.0,0.7,1.6,26.4,8.5,0.0,0,0
Zach McCambley,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.7,21.8,42.4,0.0,0.0,4.1,0.0,41.8,20.3,0.0,0,0
Gavin Stone,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.6,17.9,33.5,2.0,0.0,0.8,4.9,36.7,12.1,0.0,0,0
Nestor Cortes Jr.,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.9,8.7,16.1,1.7,0.0,0.0,0.2,17.3,5.8,0.0,0,0
Drew Thorpe,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.8,27.4,39.2,3.9,0.0,0.0,9.7,53.1,18.9,0.0,0,0
Jedixson Paez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.7,19.7,30.5,0.0,0.0,0.6,0.0,40.9,12.7,0.0,0,0
Tomoyuki Sugano,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,118.6,70.2,75.1,7.8,0.0,0.0,21.1,142.1,28.9,1.0,0,0
Martin Perez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.5,24.6,36.2,3.6,0.0,0.0,8.1,50.2,17.5,0.0,0,0
Robinson Ortiz,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.0,16.7,34.5,0.0,0.0,0.6,0.0,33.6,18.5,0.0,0,0
Jose Corniell,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.2,7.6,16.0,0.0,0.0,0.7,0.0,15.4,5.5,0.0,0,0
Kai-Wei Teng,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.5,16.0,33.9,0.8,0.0,0.7,1.6,30.8,14.8,0.0,0,0
Ricky Tiedemann,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.7,13.9,32.2,1.8,0.0,0.7,3.2,27.7,14.0,0.0,0,0
Kendry Rojas,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.3,17.1,34.4,0.0,0.0,0.6,0.0,36.3,14.7,0.0,0,0
John Klein,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.5,20.4,35.0,0.3,0.0,0.6,1.6,40.2,14.5,0.0,0,0
River Ryan,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.4,20.9,34.0,2.8,0.0,0.8,6.5,40.3,15.9,0.0,0,0
Kyle Hart,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.6,14.2,25.7,0.0,0.0,0.7,0.0,28.8,10.7,0.0,0,0
Brandon Young,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.2,13.0,24.0,0.8,0.0,0.7,1.6,27.5,7.9,0.0,0,0
Blade Tidwell,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.5,17.7,31.9,1.1,0.0,0.7,3.2,35.3,14.3,0.0,0,0
Jose Quintana,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,142.6,82.6,98.9,9.4,0.0,0.0,25.9,162.7,55.2,0.0,0,0
Pierson Ohl,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.7,21.2,30.1,0.8,0.0,0.6,1.6,44.7,8.8,0.0,0,0
Carter Baumler,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.0,25.8,43.2,0.0,0.0,6.8,0.0,49.2,22.6,0.0,0,0
Brandon Williamson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.2,24.6,42.3,1.1,0.0,0.7,3.2,47.9,17.1,0.0,0,0
Cade Povich,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.1,12.7,27.8,1.4,0.0,0.7,1.6,26.3,9.9,0.0,0,0
Luis Perales,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32.3,15.4,30.8,1.2,0.0,0.7,3.2,29.9,15.3,0.0,0,0
DJ Herz,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.8,11.4,28.6,0.9,0.0,0.7,1.6,21.9,12.2,0.0,0,0
Adam Mazur,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.5,16.7,26.3,0.8,0.0,0.6,1.6,34.9,9.7,0.0,0,0
Jonathan Pintaro,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,13.0,27.9,0.9,0.0,0.7,1.6,26.2,12.8,0.0,0,0
Cristian Mena,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.8,11.2,23.4,0.9,0.0,0.7,1.6,23.3,9.2,0.0,0,0
Tyler Gilbert,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,13.8,25.8,0.0,0.0,0.6,0.0,28.0,10.8,0.0,0,0
Walker Buehler,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.6,26.6,40.9,2.7,0.0,0.7,3.2,50.5,20.0,0.0,0,0
Thomas White,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.2,12.9,28.4,2.7,0.0,0.0,4.9,25.3,14.3,0.0,0,0
Ty Johnson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.3,7.9,17.2,1.7,0.0,0.0,3.2,15.7,6.4,0.0,0,0
Mason Barnett,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.6,21.5,35.5,1.6,0.0,0.6,3.2,41.6,17.2,0.0,0,0
Jesse Scholtens,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.9,15.3,27.9,0.0,0.0,0.7,0.0,32.4,9.8,0.0,0,0
Gunnar Hoglund,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.4,21.8,30.8,1.9,0.0,0.6,4.9,42.6,12.7,0.0,0,0
Ronel Blanco,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.5,8.5,19.1,0.9,0.0,0.7,1.6,16.4,7.4,0.0,0,0
Cade Winquest,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.5,20.5,32.5,0.0,0.0,0.7,0.0,40.8,15.9,0.0,0,0
Andrew Morris,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.8,9.8,17.9,0.0,0.0,0.6,0.0,22.0,5.9,0.0,0,0
Albert Suarez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.9,13.5,23.0,0.0,0.0,0.7,0.0,28.7,8.7,0.0,0,0
Quinn Mathews,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45.8,22.5,40.9,3.9,0.0,0.0,8.1,43.1,25.7,0.0,0,0
Wikelman Gonzalez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.0,24.3,45.7,0.0,0.0,3.6,0.0,42.6,27.4,0.0,0,0
Lazaro Estrada,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.8,10.7,20.7,0.0,0.0,0.7,0.0,22.3,7.0,0.0,0,0
Joe Rock,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.6,13.4,21.8,0.9,0.0,0.7,1.6,28.7,8.6,0.0,0,0
Carson Seymour,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.8,9.3,18.4,0.0,0.0,0.7,0.0,20.4,7.4,0.0,0,0
Austin Peterson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.7,15.1,21.6,1.1,0.0,0.7,3.2,31.5,7.3,0.0,0,0
Kohl Drake,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.8,10.2,18.6,1.2,0.0,0.0,3.2,20.5,8.2,0.0,0,0
Joey Gerber,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.4,7.9,15.9,0.0,0.0,0.7,0.0,15.4,6.2,0.0,0,0
Dane Dunning,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.6,9.1,17.1,0.9,0.0,0.6,1.6,19.0,6.2,0.0,0,0
Carson Whisenhunt,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.6,13.9,23.2,1.2,0.0,0.7,3.2,29.0,10.2,0.0,0,0
Kyle Wright,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.8,8.7,16.4,0.6,0.0,0.7,0.0,18.2,6.4,0.0,0,0
Tyler Uberstine,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23.3,11.4,20.9,0.8,0.0,0.7,1.6,23.1,7.7,0.0,0,0
Mitch Spence,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.4,10.6,17.6,0.0,0.0,0.7,0.0,22.5,6.4,0.0,0,0
Miguel Ullola,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.6,8.7,20.2,0.0,0.0,0.7,0.0,15.8,9.7,0.0,0,0
Easton Lucas,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.8,6.4,12.2,0.0,0.0,0.0,0.1,12.2,6.4,0.0,0,0
Angel Bastardo,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.1,9.5,19.2,0.0,0.0,0.7,0.0,18.8,8.5,0.0,0,0
Austin Gomber,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.5,13.8,20.4,0.8,0.0,0.7,1.6,27.8,6.5,0.0,0,0
Daniel Espino,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.9,10.0,22.0,1.0,0.0,0.0,0.0,20.0,10.0,0.0,0,0
Brycen Mautz,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.2,7.1,13.2,0.0,0.0,0.7,0.0,14.8,5.4,0.0,0,0
Trevor Williams,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.1,14.6,23.2,0.8,0.0,0.7,1.6,30.8,7.8,0.0,0,0
Robert Stock,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.1,5.2,12.2,0.0,0.0,0.0,0.0,10.0,6.3,0.0,0,0
Brendan Beck,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.1,6.3,11.4,0.0,0.0,0.7,0.0,13.0,3.7,0.0,0,0
David Sandlin,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.4,8.2,14.2,0.0,0.0,0.6,0.0,16.0,5.6,0.0,0,0
Chase Dollander,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,120.0,71.4,101.7,7.7,0.0,0.0,22.7,127.2,54.7,0.0,0,0
Tink Hence,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.3,5.9,11.1,0.9,0.0,0.0,1.6,12.0,4.9,0.0,0,0
Kolby Allard,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.3,10.8,16.6,0.0,0.0,0.7,0.0,22.7,6.9,0.0,0,0
Joey Estes,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.6,15.1,22.5,0.0,0.0,0.6,0.0,29.3,7.0,0.0,0,0
Mitch Bratt,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.2,5.3,9.5,0.9,0.0,0.0,1.6,11.5,2.8,0.0,0,0
Alan Rangel,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.5,14.5,22.3,1.1,0.0,0.6,3.2,27.9,9.1,0.0,0,0
Spencer Miles,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.3,8.0,15.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0,0
Gage Jump,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.1,9.0,15.8,1.7,0.0,0.0,3.2,18.3,6.9,0.0,0,0
Mason Black,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42.0,22.9,33.9,1.0,0.0,0.7,3.2,43.4,17.4,0.0,0,0
Carson Fulmer,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.9,5.8,11.1,0.0,0.0,0.0,0.0,11.7,5.2,0.0,0,0
Duncan Davitt,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.5,9.9,16.7,0.0,0.0,0.6,0.0,21.0,6.0,0.0,0,0
Tanner Gordon,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.3,33.6,41.3,2.5,0.0,0.6,6.5,66.7,13.5,0.0,0,0
Roansy Contreras,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.5,10.9,14.4,0.0,0.0,0.0,0.0,20.7,8.0,0.0,0,0
Tanner McDougal,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.6,18.9,31.4,2.0,0.0,0.6,4.9,35.5,17.1,0.0,0,0
Wade Miley,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32.2,17.3,20.9,2.5,0.0,0.0,4.9,34.9,11.9,1.0,0,0
George Klassen,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.2,13.7,25.3,1.2,0.0,0.6,3.2,26.4,12.4,0.0,0,0
Osvaldo Bido,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.7,9.4,17.5,0.0,0.0,0.7,0.0,17.7,7.4,0.0,0,0
Bobby Miller,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.1,11.9,23.1,0.0,0.0,0.8,0.0,22.4,10.3,0.0,0,0
Ronan Kopp,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.7,5.8,14.1,0.0,0.0,0.8,0.0,10.7,7.8,0.0,0,0
Julian Aguiar,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.1,17.5,25.1,0.8,0.0,0.7,1.6,34.6,10.2,0.0,0,0
Ryan Feltner,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,101.9,58.5,83.0,5.6,0.0,0.6,16.2,110.5,41.6,0.0,0,0
Carlos Carrasco,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.0,11.5,15.5,1.7,0.0,0.0,0.2,23.0,7.5,0.0,0,0
Jake Miller,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.6,5.1,8.9,0.0,0.0,0.6,0.0,10.6,3.6,0.0,0,0
Austin Love,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.4,15.4,25.9,0.0,0.0,0.7,0.0,30.1,13.5,0.0,0,0
Thomas Harrington,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.8,10.1,14.9,0.8,0.0,0.7,1.6,19.6,6.2,0.0,0,0
Spencer Turnbull,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.8,21.8,30.3,2.7,0.0,0.0,6.5,41.8,17.0,0.0,0,0
Dom Hamel,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.1,6.1,11.1,0.0,0.0,0.7,0.0,11.8,4.5,0.0,0,0
Nolan Hoffman,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.4,7.0,13.1,0.0,0.0,0.6,0.0,13.5,6.9,0.0,0,0
Ben Lively,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.3,5.3,7.6,1.2,0.0,0.0,0.2,10.6,3.5,0.0,0,0
JR Ritchie,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.9,8.6,13.9,1.2,0.0,0.0,3.2,16.8,6.5,0.0,0,0
Shinnosuke Ogasawara,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.3,5.6,8.1,0.0,0.0,0.7,0.0,12.2,3.2,0.0,0,0
